# observed, predict
12.0000,11.7801
19.0000,16.1693
18.0000,16.5421
9.0000,11.7320
15.0000,13.5789
14.0000,13.6911
19.0000,16.6998
7.0000,10.5850
13.0000,11.8394
9.0000,10.1766
17.0000,14.4632
9.0000,10.8182
16.0000,13.9539
18.0000,16.1037
19.0000,17.1619
14.0000,14.3763
11.0000,12.0498
17.0000,14.7045
11.0000,12.2283
10.0000,11.1427
20.0000,16.7391
19.0000,17.3711
13.0000,14.2320
13.0000,13.4748
19.0000,16.7212
19.0000,17.4212
20.0000,18.2133
17.0000,16.7965
25.0000,21.4845
18.0000,17.6875
23.0000,19.9560
21.0000,19.3681
17.0000,16.9793
16.0000,16.0682
13.0000,14.3460
12.0000,13.6193
15.0000,14.9045
13.0000,14.0873
19.0000,17.1012
19.0000,17.8284
10.0000,13.3284
27.0000,22.1929
17.0000,17.8228
12.0000,14.5161
21.0000,18.1548
18.0000,17.5013
19.0000,18.1479
21.0000,19.6074
14.0000,16.0546
21.0000,18.9828
15.0000,16.4836
20.0000,18.6472
12.0000,14.9382
23.0000,19.9918
23.0000,21.1703
21.0000,19.8592
24.0000,21.3727
24.0000,21.5839
26.0000,23.0848
12.0000,15.8245
19.0000,17.3706
24.0000,21.5375
22.0000,21.0370
18.0000,18.3986
14.0000,15.8815
23.0000,20.0902
13.0000,15.7761
16.0000,16.1674
12.0000,14.3311
21.0000,18.7219
14.0000,15.9763
23.0000,20.3149
21.0000,20.0922
20.0000,19.2812
35.0000,30.8997
37.0000,33.1363
16.0000,19.4412
26.0000,22.7419
33.0000,29.4985
26.0000,24.5992
26.0000,23.9117
19.0000,19.4428
13.0000,15.4932
18.0000,17.2378
20.0000,19.0858
22.0000,20.6549
20.0000,19.6801
18.0000,18.1745
14.0000,15.6913
11.0000,13.4438
13.0000,13.9074
11.0000,13.1013
14.0000,14.5762
11.0000,13.3270
10.0000,12.5062
16.0000,15.6757
15.0000,16.1828
21.0000,19.8398
19.0000,19.2217
24.0000,21.9801
17.0000,18.5192
17.0000,17.5072
10.0000,13.5444
17.0000,15.7021
12.0000,13.7475
11.0000,12.6593
11.0000,12.4722
9.0000,11.2244
16.0000,14.7717
20.0000,18.0411
11.0000,13.2891
19.0000,16.3076
16.0000,15.4524
25.0000,21.1755
12.0000,14.4339
17.0000,15.3896
11.0000,12.7425
15.0000,14.2154
16.0000,15.5700
16.0000,15.9545
21.0000,19.1850
20.0000,19.0871
26.0000,22.8944
22.0000,20.4767
22.0000,19.9840
27.0000,23.4844
21.0000,19.7905
21.0000,19.1867
29.0000,24.9872
17.0000,18.0691
10.0000,13.6760
13.0000,13.8390
15.0000,15.0401
15.0000,15.4145
17.0000,16.8446
28.0000,24.5735
18.0000,18.8397
20.0000,18.5846
16.0000,16.4713
19.0000,17.5381
12.0000,14.5514
14.0000,14.6648
19.0000,17.7046
17.0000,17.5627
23.0000,21.0644
16.0000,17.7467
21.0000,19.5792
15.0000,16.7874
21.0000,19.3284
17.0000,17.8593
25.0000,22.2799
27.0000,24.1356
18.0000,18.3811
13.0000,14.8593
14.0000,14.5278
12.0000,13.6619
15.0000,15.1806
18.0000,17.3875
20.0000,19.0651
23.0000,21.0442
17.0000,17.7647
19.0000,17.9086
18.0000,17.3913
26.0000,22.5895
17.0000,18.1504
24.0000,21.4416
21.0000,20.2537
31.0000,27.2507
36.0000,32.1670
39.0000,34.2253
68.0000,57.7335
62.0000,52.9291
41.0000,33.8149
32.0000,27.3946
32.0000,27.6246
23.0000,21.4244
24.0000,21.6785
27.0000,24.2950
23.0000,22.0063
24.0000,22.5434
21.0000,20.9025
22.0000,21.0785
28.0000,25.3557
25.0000,23.7475
27.0000,25.0614
25.0000,23.7838
17.0000,18.9569
17.0000,17.7219
16.0000,17.3414
19.0000,19.1297
16.0000,18.4603
23.0000,22.5627
20.0000,21.8046
25.0000,24.6985
28.0000,27.0663
38.0000,35.4580
47.0000,43.3553
48.0000,42.4873
49.0000,42.9046
39.0000,33.6027
40.0000,34.8024
37.0000,32.5231
39.0000,34.4889
22.0000,22.8676
18.0000,19.2111
21.0000,20.2377
17.0000,18.2865
24.0000,22.0505
25.0000,23.3700
21.0000,20.7611
15.0000,17.0774
18.0000,17.5697
24.0000,21.7578
20.0000,20.2166
21.0000,20.6003
23.0000,22.0807
30.0000,28.1551
34.0000,32.6418
30.0000,29.6220
30.0000,29.2974
61.0000,55.9126
41.0000,37.1445
51.0000,46.9079
45.0000,40.5432
31.0000,28.1030
31.0000,27.7342
26.0000,24.0459
22.0000,21.2667
22.0000,21.1950
27.0000,24.9186
19.0000,20.4129
21.0000,20.3246
26.0000,23.6624
26.0000,24.3362
24.0000,23.0957
22.0000,21.5903
27.0000,24.7577
26.0000,24.9391
28.0000,26.6844
24.0000,24.2149
21.0000,22.0766
29.0000,27.5682
49.0000,48.0285
53.0000,50.7878
42.5000,38.6639
32.0000,29.8789
29.0000,27.2465
36.0000,32.6039
28.0000,26.4505
29.0000,26.6476
15.0000,18.6946
15.0000,16.5377
21.0000,19.5933
27.0000,24.9460
25.0000,24.4106
17.0000,19.3822
19.0000,18.9776
22.0000,20.8477
15.0000,17.5331
18.0000,18.1974
21.0000,20.1940
23.0000,21.9730
21.0000,21.2705
22.0000,21.9550
25.0000,24.3992
20.0000,21.7968
31.0000,28.6906
28.0000,27.0907
34.0000,31.4456
28.0000,26.6894
30.0000,27.5720
27.0000,25.0393
20.0000,20.0524
23.0000,21.0869
20.0000,19.9454
17.0000,18.1928
23.0000,21.1960
21.0000,20.5060
24.0000,22.2334
23.0000,21.8378
23.0000,21.5521
17.0000,18.1851
13.0000,15.5524
17.0000,16.8164
20.0000,19.1203
19.0000,19.1682
25.0000,22.9742
28.0000,26.0322
26.0000,24.7524
30.0000,27.8555
40.0000,36.8544
48.0000,44.2523
94.0000,66.7476
89.0000,68.0371
39.0000,32.3062
36.0000,29.6913
39.0000,33.9762
37.0000,32.1558
35.0000,31.1275
19.0000,20.9794
20.0000,19.7832
19.0000,19.1698
24.0000,22.1843
27.0000,24.9343
25.0000,23.5931
27.0000,24.8820
27.0000,25.1412
23.0000,22.6283
28.0000,26.0061
22.0000,22.6157
24.0000,23.5299
27.0000,26.5219
26.0000,26.7538
33.0000,32.8886
73.0000,62.7829
54.0000,47.9194
48.0000,43.2250
56.0000,52.4474
42.0000,37.7997
42.0000,37.7576
44.0000,39.9275
50.0000,45.2851
42.0000,36.6136
29.0000,26.5515
22.0000,22.2487
25.0000,23.5833
29.0000,27.3355
26.0000,25.6796
25.0000,24.6397
20.0000,21.2580
26.0000,24.3073
20.0000,21.1128
24.0000,22.9666
24.0000,23.6934
18.0000,20.5855
28.0000,27.0818
27.0000,28.2050
33.0000,33.3239
32.0000,32.2307
31.0000,30.8311
35.0000,34.0576
55.0000,53.2747
64.0000,59.7613
67.0000,60.6631
66.0000,58.9911
51.0000,43.1922
32.0000,28.1397
26.0000,24.5484
27.0000,25.0586
25.0000,23.9865
28.0000,26.2356
21.0000,21.8954
19.0000,19.7706
25.0000,23.2350
29.0000,27.0835
21.0000,21.9562
24.0000,22.9471
20.0000,20.7876
20.0000,20.5331
23.0000,22.4752
27.0000,26.0580
28.0000,27.7538
24.0000,25.4331
25.0000,25.9327
37.0000,36.3931
36.0000,35.5080
33.0000,32.2029
30.0000,29.0920
30.0000,28.1158
25.0000,24.2554
21.0000,21.2649
25.0000,23.3772
21.0000,21.1763
21.0000,20.6176
28.0000,25.4945
26.0000,24.8891
19.0000,20.3746
18.0000,18.7102
9.0000,14.0373
14.0000,14.7774
25.0000,22.2534
16.0000,18.4679
17.0000,17.9549
13.0000,15.6700
29.0000,25.3092
34.0000,32.0399
25.0000,25.1824
24.0000,23.6669
25.0000,23.7743
24.0000,23.0311
24.0000,22.8686
33.0000,29.8104
25.0000,24.1653
24.0000,22.6296
17.0000,18.5620
18.0000,18.0340
19.0000,18.7609
20.0000,19.5585
15.0000,16.8189
20.0000,18.5448
19.0000,18.4118
26.0000,23.0887
19.0000,19.5901
20.0000,19.2387
15.0000,16.5260
20.0000,18.6737
16.0000,17.3778
13.0000,15.6945
16.0000,16.5209
20.0000,19.0346
22.0000,20.9664
19.0000,19.5388
26.0000,23.7580
28.0000,25.8817
22.0000,21.9538
16.0000,17.6592
15.0000,15.9439
11.0000,13.6703
11.0000,13.0475
11.0000,12.8620
16.0000,15.4936
13.0000,14.5653
15.0000,15.4579
11.0000,13.4696
20.0000,17.8407
14.0000,15.4293
12.0000,13.6853
13.0000,13.5600
23.0000,19.6518
14.0000,15.5142
11.0000,13.0542
8.0000,10.7889
16.0000,14.6391
28.0000,24.8203
16.0000,18.1391
20.0000,19.0434
23.0000,20.7618
21.0000,19.4109
19.0000,17.9232
27.0000,23.0032
23.0000,20.8610
18.0000,17.7251
12.0000,14.2270
11.0000,12.7160
9.0000,11.2514
12.0000,12.4803
10.0000,11.7093
13.0000,13.0984
14.0000,13.9034
14.0000,14.2114
17.0000,15.9842
13.0000,14.0396
9.0000,11.2087
8.0000,9.7645
7.0000,8.8181
7.0000,8.6595
9.0000,9.9625
12.0000,12.0994
10.0000,11.3442
9.0000,10.3698
16.0000,14.4939
13.0000,13.6111
16.0000,15.1211
18.0000,16.2272
20.0000,17.4320
11.0000,12.6335
16.0000,14.1055
13.0000,13.0496
11.0000,11.8147
14.0000,13.1566
15.0000,14.2085
11.0000,12.2969
12.0000,12.2202
8.0000,9.9085
5.0000,7.3282
13.0000,11.3689
11.0000,11.1517
9.0000,9.8808
5.0000,7.1692
14.0000,12.0024
10.0000,10.6673
22.0000,18.1273
18.0000,16.6511
21.0000,18.6239
20.0000,18.2383
14.0000,14.9039
25.0000,20.9234
32.0000,27.7629
30.0000,26.0091
38.0000,33.0760
21.0000,20.1013
9.0000,12.9154
11.0000,11.7550
17.0000,14.8845
14.0000,14.1382
12.0000,12.8066
15.0000,14.0289
21.0000,18.1394
8.0000,12.0153
19.0000,15.8710
19.0000,17.3315
16.0000,16.0487
9.0000,12.4331
19.0000,16.5508
22.0000,20.2314
24.0000,22.2434
34.0000,30.5409
39.0000,35.0751
30.0000,27.1591
31.0000,28.1185
34.0000,31.0492
34.0000,30.4634
27.0000,24.6264
27.0000,23.8297
24.0000,21.9314
20.0000,19.4499
25.0000,22.2899
27.0000,24.3352
28.0000,25.3998
23.0000,22.1132
34.0000,30.1198
33.0000,29.4524
47.0000,42.8202
62.0000,55.9372
49.0000,40.1009
41.0000,33.6472
21.0000,22.0647
28.0000,25.5218
33.0000,31.2238
38.0000,36.2912
33.0000,31.6418
45.0000,43.0577
45.0000,41.9652
37.0000,33.6530
44.0000,40.6585
34.0000,31.1818
27.0000,25.4307
32.0000,29.5060
30.0000,28.3477
25.0000,24.8803
25.0000,24.6051
30.0000,28.8291
31.0000,30.6754
25.0000,27.0117
15.0000,20.5815
23.0000,22.9395
28.0000,27.5073
29.0000,28.3265
37.0000,34.9432
35.0000,32.7895
46.0000,43.8253
46.0000,43.1172
42.0000,39.0425
41.0000,38.6206
26.0000,27.3001
24.0000,24.6747
22.0000,22.6510
20.0000,20.9109
25.0000,23.9017
21.0000,21.8995
15.0000,18.0416
16.0000,17.2671
19.0000,18.8699
8.0000,14.0633
12.0000,13.9718
9.0000,12.4700
16.0000,15.6270
10.0000,13.3794
19.0000,17.8923
23.0000,22.1564
14.0000,17.7067
13.0000,15.8041
8.0000,12.4208
11.0000,12.8751
16.0000,16.3576
8.0000,12.3733
18.0000,16.6684
17.0000,17.0295
15.0000,15.8474
16.0000,15.9767
20.0000,18.3207
15.0000,15.9008
17.0000,16.1298
16.0000,15.7052
14.0000,14.5094
16.0000,15.0667
15.0000,14.6429
15.0000,14.7124
21.0000,18.3369
21.0000,19.3084
20.0000,18.9285
19.0000,18.3467
19.0000,17.8292
15.0000,15.5073
17.0000,15.9888
18.0000,16.8384
19.0000,17.7909
15.0000,15.8814
14.0000,14.7791
18.0000,16.8548
21.0000,19.1681
16.0000,16.8874
20.0000,18.4862
21.0000,19.4480
25.0000,22.2538
19.0000,18.9242
12.0000,14.7597
13.0000,13.9834
17.0000,16.0786
18.0000,17.4033
18.0000,17.8103
16.0000,16.8094
17.0000,16.9022
11.0000,13.9308
19.0000,17.1301
23.0000,20.6729
11.0000,14.7991
18.0000,16.6306
17.0000,16.7727
5.0000,11.0324
24.0000,19.4295
16.0000,16.9803
16.0000,16.5276
23.0000,20.4918
22.0000,20.6810
27.0000,24.4266
23.0000,21.9273
23.0000,21.1517
28.0000,24.4025
23.0000,21.3421
23.0000,21.1426
20.0000,19.4664
15.0000,16.4421
10.0000,13.3170
10.0000,12.2219
14.0000,14.0987
13.0000,14.1809
18.0000,17.0564
17.0000,16.9206
17.0000,16.6865
18.0000,17.3052
18.0000,17.3877
12.0000,14.1605
38.0000,32.7545
14.0000,18.1682
11.0000,13.9626
10.0000,12.3121
17.0000,15.6237
14.0000,15.3021
22.0000,20.0711
11.0000,14.7511
8.0000,11.3200
13.0000,12.7775
20.0000,17.6669
21.0000,19.0933
20.0000,18.4066
22.0000,19.4977
14.0000,15.2864
18.0000,16.5227
13.0000,14.4257
12.0000,13.3832
9.0000,11.4784
15.0000,14.1618
19.0000,17.5178
12.0000,14.3980
11.0000,12.5867
11.0000,12.1101
9.0000,10.4836
9.0000,10.0814
17.0000,14.9209
13.0000,13.8599
13.0000,13.3960
16.0000,14.6973
20.0000,17.3993
28.0000,24.0625
15.0000,16.7771
12.0000,13.8748
15.0000,14.5742
14.0000,14.3151
17.0000,15.8977
15.0000,15.0581
17.0000,15.8316
18.0000,16.5156
17.0000,16.1776
16.0000,15.6952
12.0000,13.6383
16.0000,14.9119
19.0000,17.0122
17.0000,16.3109
16.0000,15.5814
14.0000,14.4373
17.0000,15.8770
4.0000,10.2823
11.0000,11.2969
15.0000,14.3725
17.0000,16.6616
16.0000,16.3802
15.0000,15.2551
26.0000,21.8519
14.0000,15.6872
26.0000,21.8667
23.0000,21.0472
27.0000,23.7729
33.0000,29.1196
38.0000,33.5173
34.0000,29.3376
40.0000,34.7802
38.0000,32.6559
24.0000,22.2727
27.0000,23.9269
28.0000,24.9957
23.0000,21.6459
28.0000,24.8800
23.0000,21.7739
19.0000,18.8727
19.0000,18.2400
24.0000,21.5837
14.0000,16.8133
13.0000,15.0214
9.0000,12.7724
16.0000,15.5980
13.0000,15.1156
17.0000,16.8477
17.0000,17.6731
30.0000,27.1190
34.0000,32.1013
30.0000,28.6118
35.0000,32.4150
41.0000,37.7056
37.0000,33.1980
33.0000,29.6776
32.0000,28.8765
27.0000,25.2222
31.0000,28.1567
26.0000,24.6861
24.0000,22.8265
22.0000,21.2599
20.0000,19.8417
8.0000,13.9540
14.0000,14.4553
18.0000,16.9954
18.0000,17.6677
19.0000,18.3343
22.0000,20.3218
17.0000,17.8731
13.0000,15.5453
16.0000,16.4389
18.0000,18.2302
17.0000,18.3222
19.0000,19.3753
27.0000,25.1828
25.0000,24.7133
32.0000,29.6396
30.0000,27.9618
29.0000,26.8744
28.0000,25.9061
35.0000,31.4899
39.0000,34.9739
33.0000,29.1311
28.0000,24.9934
20.0000,19.7197
20.0000,18.8432
19.0000,18.5950
23.0000,21.1890
22.0000,21.2413
15.0000,17.3042
21.0000,19.2791
17.0000,17.5795
24.0000,21.4564
16.0000,17.7499
16.0000,16.7681
17.0000,17.2276
13.0000,15.4924
19.0000,18.3623
23.0000,21.8287
38.0000,35.4979
24.0000,24.8003
27.0000,25.3159
31.0000,28.6617
40.0000,36.8282
21.0000,23.0558
29.0000,25.8022
27.0000,24.7210
29.0000,25.8743
18.0000,19.5157
17.0000,17.6508
16.0000,16.7647
18.0000,17.5970
16.5000,17.1068
15.0000,16.3092
22.0000,19.9699
15.0000,16.8250
31.0000,26.7164
17.0000,18.8930
23.0000,20.7156
26.0000,23.6131
20.0000,20.6488
19.0000,19.3873
13.0000,16.2679
34.0000,29.9098
30.0000,29.0234
28.0000,26.5414
18.0000,20.2267
17.0000,17.7455
15.0000,16.5005
23.0000,20.7322
14.0000,16.6136
15.0000,15.7136
18.0000,17.1920
11.0000,14.0698
18.0000,16.6823
10.0000,13.4541
8.0000,11.2400
11.0000,12.2793
12.0000,13.0964
15.0000,15.3141
8.0000,11.6601
10.0000,11.4226
11.0000,11.9537
13.0000,13.2633
12.0000,13.1808
23.0000,20.1484
15.0000,17.0167
20.0000,18.5365
17.0000,16.7786
6.0000,10.7727
12.0000,11.7416
22.0000,18.6563
13.0000,14.4603
22.0000,18.8898
25.0000,21.9821
21.0000,19.4917
37.0000,32.3731
19.0000,18.9301
21.0000,18.1974
13.0000,14.3025
13.0000,13.3340
18.0000,16.0691
28.0000,23.8576
7.0000,12.8889
42.0000,33.9435
37.0000,32.9628
55.0000,49.7546
48.0000,41.0740
44.0000,36.5347
39.0000,33.2151
35.0000,29.8848
43.0000,38.3497
28.0000,25.5825
22.0000,21.1049
24.0000,22.2081
20.0000,19.9711
21.0000,20.5583
27.0000,25.2747
24.0000,23.5703
28.0000,25.8539
26.0000,24.2464
27.0000,24.4135
18.0000,19.1421
28.0000,24.9320
19.0000,20.6576
29.0000,27.0238
30.0000,28.7506
29.0000,29.2097
28.0000,28.2912
27.0000,27.3253
29.0000,28.3030
39.0000,37.2151
25.0000,26.2171
25.0000,24.3216
24.0000,23.2125
22.0000,21.3870
21.0000,20.5555
15.0000,17.2762
27.0000,23.9337
26.0000,24.8416
27.0000,25.6542
22.0000,22.2517
29.0000,26.4396
32.0000,29.2693
25.0000,24.2042
25.0000,23.4830
25.0000,23.7457
20.0000,20.6849
38.0000,34.8863
27.0000,26.7644
21.0000,21.7706
27.0000,24.9986
31.0000,28.8033
41.0000,38.2532
45.0000,41.2169
50.0000,45.0493
51.0000,45.2857
46.0000,39.5314
39.0000,33.3591
41.0000,36.3084
37.0000,33.0986
38.0000,34.5104
23.0000,23.8305
24.0000,23.2932
27.0000,25.7197
34.0000,32.0701
32.0000,30.3721
28.0000,26.7703
22.0000,22.5535
29.0000,27.0158
33.0000,31.1403
27.0000,26.4588
21.0000,22.0074
30.0000,28.0548
20.0000,22.7698
23.0000,23.8723
23.0000,24.5140
27.0000,27.4138
47.0000,46.9125
35.0000,34.4572
37.5000,35.4230
40.0000,37.5857
40.0000,36.8127
51.0000,47.6258
44.0000,39.0065
46.0000,40.8892
42.0000,37.9932
39.0000,35.3447
36.0000,33.0806
58.0000,54.1608
52.0000,46.2666
38.0000,33.5431
39.0000,35.5581
44.0000,40.5229
34.0000,31.2318
62.0000,56.3425
22.0000,25.1638
32.0000,28.3484
22.0000,22.7707
28.0000,26.4239
33.0000,32.6238
34.0000,34.0338
36.0000,35.7445
30.0000,30.8311
33.0000,33.2634
38.0000,38.1037
43.0000,42.7153
39.0000,38.0054
45.0000,43.7896
40.0000,38.5203
28.0000,29.0999
25.0000,26.6248
33.0000,32.5647
30.0000,30.3876
30.0000,29.9986
27.0000,27.6437
34.0000,33.1355
26.0000,26.5668
33.0000,31.2243
21.0000,22.6321
29.0000,26.9168
24.0000,24.3916
22.0000,22.8416
22.0000,22.6268
28.0000,26.7770
29.0000,28.4233
37.0000,35.7715
80.0000,64.5478
53.0000,45.5110
50.0000,45.2304
47.0000,43.2558
43.0000,38.8035
33.0000,30.4449
34.0000,31.5128
28.0000,27.1842
26.0000,25.5344
29.0000,27.7804
32.0000,30.6816
27.0000,26.7618
50.0000,48.3233
56.0000,52.8011
34.0000,31.3541
23.0000,22.7246
27.0000,24.6164
20.0000,20.4754
24.0000,22.7023
24.0000,23.9122
16.0000,19.9211
22.0000,22.6370
18.0000,21.2922
22.0000,23.1670
26.0000,26.2203
25.0000,25.7367
17.0000,20.3525
21.0000,20.8436
22.0000,21.5467
24.0000,23.0428
19.0000,20.2765
15.0000,17.4849
18.0000,18.3051
24.0000,22.8578
19.0000,20.7887
26.0000,24.8338
22.0000,22.4771
17.0000,18.7008
23.0000,21.0271
21.0000,20.5431
22.0000,20.9823
22.0000,21.0323
23.0000,21.5053
20.0000,19.7456
33.0000,29.1923
11.0000,17.2339
33.0000,28.1168
31.0000,28.5194
20.0000,20.7202
25.0000,22.6154
23.0000,21.8565
21.0000,20.4168
26.0000,23.3762
18.0000,18.9692
9.0000,13.9932
17.0000,16.2337
26.0000,23.3666
26.0000,24.6343
24.0000,23.0401
17.0000,18.5185
20.0000,18.9440
19.0000,18.7940
20.0000,19.3802
22.0000,20.8690
16.0000,17.8243
12.0000,15.1528
17.0000,16.7329
17.0000,17.5863
18.0000,17.9923
19.0000,19.0363
16.0000,17.3435
20.0000,18.8990
22.0000,20.6972
33.0000,29.6692
34.0000,30.5658
18.0000,19.5536
20.0000,18.6642
14.0000,15.6812
13.0000,14.7314
14.0000,15.1645
20.0000,18.5917
10.0000,14.1200
21.0000,18.4786
14.0000,15.9484
24.0000,21.1799
20.0000,19.6820
25.0000,22.2611
13.0000,15.9014
14.0000,14.6707
11.0000,13.1827
11.0000,12.6827
12.0000,13.1190
19.0000,17.3383
11.0000,14.0234
18.0000,17.0890
13.0000,15.3137
20.0000,18.5746
10.0000,13.7333
16.0000,14.9519
17.0000,16.0509
17.0000,16.2852
19.0000,17.6211
13.0000,14.7025
20.0000,17.7439
18.0000,17.3593
16.0000,16.5150
20.0000,18.4467
14.0000,15.9196
18.0000,17.0076
16.0000,16.0293
6.0000,10.8797
12.0000,11.9182
13.0000,13.0236
14.0000,14.0072
30.0000,25.6131
2.0000,11.6014
16.0000,13.4770
19.0000,17.0395
27.0000,23.6739
39.0000,35.1547
28.0000,24.9441
34.0000,29.2947
35.0000,30.6083
46.0000,41.2161
40.0000,34.4044
38.0000,32.2533
36.0000,31.2961
45.0000,40.4781
30.0000,27.1222
24.0000,22.1199
44.0000,40.3688
31.0000,27.9831
33.0000,28.3717
31.0000,27.4937
20.0000,20.1925
23.0000,21.3557
18.0000,19.0214
20.0000,19.9626
20.0000,19.6860
12.0000,15.9236
17.0000,17.3872
6.0000,12.8507
15.0000,15.5104
20.0000,19.6778
16.0000,18.6055
20.0000,20.3059
26.0000,24.8891
32.0000,30.3892
26.0000,26.0029
20.0000,21.2735
9.0000,15.0953
15.0000,15.4874
20.0000,19.0683
19.3333,20.0945
18.6667,19.4375
18.0000,18.5261
37.0000,33.0282
21.0000,21.8537
26.0000,23.2023
19.0000,19.2324
17.0000,17.1133
10.0000,13.3466
9.0000,11.4942
29.0000,24.1219
25.0000,23.2482
30.0000,27.1442
15.0000,18.0184
29.0000,24.8658
28.0000,26.1009
32.0000,29.2787
33.0000,29.8764
30.0000,26.7328
38.0000,33.4748
37.0000,32.3699
42.0000,37.1006
35.0000,30.7549
42.0000,37.4197
29.0000,27.2211
29.0000,26.3858
12.0000,17.5307
19.0000,17.9050
28.0000,25.0048
25.0000,23.6649
25.0000,23.1554
19.0000,19.5316
17.0000,17.8785
18.0000,18.4319
17.0000,17.8805
23.0000,21.4897
34.0000,31.3547
17.0000,20.9584
24.0000,22.6472
33.0000,30.4935
22.0000,23.3915
21.0000,21.6122
22.0000,22.0179
19.0000,20.2328
15.0000,17.7590
17.0000,17.7830
18.0000,18.5038
15.0000,16.7201
23.0000,20.6937
19.0000,19.1970
22.0000,20.8807
14.0000,16.9661
15.0000,15.9582
31.0000,26.7852
21.0000,21.1327
18.0000,18.4244
19.0000,18.4648
25.0000,22.5540
22.0000,21.5229
17.0000,18.5300
25.0000,22.4993
22.0000,21.5528
29.0000,26.1685
17.0000,19.1026
21.0000,19.6002
16.0000,17.1082
17.0000,16.8418
19.0000,18.0807
16.0000,16.8437
25.0000,22.1106
16.0000,17.8470
15.0000,16.3079
24.0000,21.0930
18.0000,18.5062
17.0000,17.4706
24.0000,21.5610
16.0000,17.8546
22.0000,20.0241
15.0000,16.9343
12.0000,14.6029
11.0000,13.4170
22.0000,19.3990
23.0000,21.7313
20.0000,20.4150
27.0000,24.3082
24.0000,22.5335
24.0000,22.0129
17.0000,17.9615
19.0000,18.0441
14.0000,15.7406
18.0000,17.2782
15.0000,16.1594
13.0000,14.7877
15.0000,15.3230
14.0000,15.0578
29.0000,25.0681
34.0000,30.8946
22.0000,21.8673
24.0000,21.8606
43.0000,38.6091
19.0000,20.6869
18.0000,17.3498
20.0000,18.3232
20.0000,18.7309
22.0000,20.5810
1.0000,11.8737
16.0000,14.7496
26.0000,23.2719
18.0000,19.2963
15.0000,16.4731
17.0000,16.4520
16.0000,15.9839
17.0000,16.4436
17.0000,16.6016
20.0000,18.3351
20.0000,18.8618
18.0000,18.1179
18.0000,18.0965
23.0000,21.3237
21.0000,20.8677
23.0000,21.9926
20.0000,20.1022
18.0000,18.3888
17.0000,17.1667
20.0000,18.7358
23.0000,21.1565
14.0000,16.6994
16.0000,16.5436
21.0000,19.0767
17.0000,17.7013
12.0000,14.7759
8.0000,11.7483
12.0000,12.7189
15.0000,14.8644
21.0000,19.0563
35.0000,31.4121
34.0000,30.4217
33.0000,28.7432
33.0000,28.7469
17.0000,18.8800
10.0000,13.9656
12.0000,13.4362
16.0000,15.6169
36.0000,32.1724
22.0000,22.2750
23.0000,21.3139
14.0000,16.3676
27.0000,22.7526
31.0000,27.6212
33.0000,29.5020
12.0000,16.9060
31.0000,25.6082
50.0000,45.3280
50.0000,43.7368
54.0000,47.1360
51.0000,44.1204
37.0000,31.8591
40.0000,35.8369
8.0000,18.1211
16.0000,16.3886
15.0000,16.0457
16.0000,16.1895
24.0000,21.2002
12.0000,15.4340
16.0000,16.1288
19.0000,18.3400
16.0000,17.4053
23.0000,20.9779
21.0000,20.6742
16.0000,17.7661
16.0000,17.2594
15.0000,16.4826
27.0000,24.2607
18.5000,20.2144
10.0000,15.6771
18.0000,17.9470
20.0000,20.2399
25.0000,24.3258
8.0000,15.7348
27.0000,22.8400
15.0000,17.1506
13.0000,14.2290
9.0000,11.8561
11.0000,12.0278
9.0000,11.0798
14.0000,13.5737
12.0000,13.0100
12.0000,12.9469
18.0000,16.4567
12.0000,13.8772
15.0000,14.7439
15.0000,14.8278
18.0000,16.5842
14.0000,14.9873
19.0000,17.3125
18.0000,17.2828
12.0000,13.8879
29.0000,24.1468
10.0000,14.7641
17.0000,15.7772
7.0000,11.1147
14.0000,12.8254
9.0000,11.0858
12.0000,11.8583
11.0000,11.5040
12.0000,11.9416
14.0000,13.2645
10.0000,11.3495
9.0000,10.2248
10.0000,10.4814
10.0000,10.6404
11.0000,11.2855
9.0000,10.1471
9.0000,9.8690
11.0000,11.0393
24.0000,19.9978
23.0000,20.5216
20.0000,18.7206
15.0000,15.5068
25.0000,20.9565
19.0000,18.0312
16.0000,15.6605
11.0000,12.6672
17.0000,14.9102
1.0000,8.2406
15.0000,12.6928
15.0000,14.2558
12.0000,12.8491
11.0000,11.7657
14.0000,13.0541
17.0000,15.1592
16.0000,15.0675
15.0000,14.4984
17.0000,15.4673
12.0000,13.0505
13.0000,12.9762
7.0000,10.0754
15.0000,13.7145
12.0000,13.3285
13.0000,13.5005
17.0000,15.8338
17.0000,16.3323
21.0000,18.8559
12.0000,14.0142
13.0000,13.1448
10.0000,11.4701
13.0000,12.8300
13.0000,13.0053
9.0000,11.0080
15.0000,13.5795
13.0000,13.1743
19.0000,16.6977
16.0000,15.7762
34.0000,29.1385
21.0000,20.1691
30.0000,25.5189
21.0000,19.6107
18.0000,16.9837
16.0000,15.6453
16.0000,15.4030
8.0000,11.7391
8.0000,10.2611
11.0000,11.5788
15.0000,14.4761
16.0000,15.6460
16.0000,15.5433
21.0000,18.3423
19.0000,17.6482
9.0000,12.4342
11.0000,11.7170
19.0000,16.3103
8.0000,11.4661
12.0000,12.2397
10.0000,11.4886
12.0000,12.7252
33.0000,28.7235
9.0000,14.8961
15.0000,14.4664
17.0000,15.9639
21.0000,18.6144
17.0000,16.6818
22.0000,19.1814
24.0000,20.7858
